"MUID","SEQN","SNAM","S5ID","CMPPCT","NLAYERS","HYDGRP","SOL_ZMX","ANION_EXCL","SOL_CRK","TEXTURE","SOL_Z1","SOL_BD1","SOL_AWC1","SOL_K1","SOL_CBN1","CLAY1","SILT1","SAND1","ROCK1","SOL_ALB1","USLE_K1","SOL_EC1","SOL_Z2","SOL_BD2","SOL_AWC2","SOL_K2","SOL_CBN2","CLAY2","SILT2","SAND2","ROCK2","SOL_ALB2","USLE_K2","SOL_EC2","SOL_Z3","SOL_BD3","SOL_AWC3","SOL_K3","SOL_CBN3","CLAY3","SILT3","SAND3","ROCK3","SOL_ALB3","USLE_K3","SOL_EC3","SOL_Z4","SOL_BD4","SOL_AWC4","SOL_K4","SOL_CBN4","CLAY4","SILT4","SAND4","ROCK4","SOL_ALB4","USLE_K4","SOL_EC4","SOL_Z5","SOL_BD5","SOL_AWC5","SOL_K5","SOL_CBN5","CLAY5","SILT5","SAND5","ROCK5","SOL_ALB5","USLE_K5","SOL_EC5","SOL_Z6","SOL_BD6","SOL_AWC6","SOL_K6","SOL_CBN6","CLAY6","SILT6","SAND6","ROCK6","SOL_ALB6","USLE_K6","SOL_EC6","SOL_Z7","SOL_BD7","SOL_AWC7","SOL_K7","SOL_CBN7","CLAY7","SILT7","SAND7","ROCK7","SOL_ALB7","USLE_K7","SOL_EC7","SOL_Z8","SOL_BD8","SOL_AWC8","SOL_K8","SOL_CBN8","CLAY8","SILT8","SAND8","ROCK8","SOL_ALB8","USLE_K8","SOL_EC8","SOL_Z9","SOL_BD9","SOL_AWC9","SOL_K9","SOL_CBN9","CLAY9","SILT9","SAND9","ROCK9","SOL_ALB9","USLE_K9","SOL_EC9","SOL_Z10","SOL_BD10","SOL_AWC10","SOL_K10","SOL_CBN10","CLAY10","SILT10","SAND10","ROCK10","SOL_ALB10","USLE_K10","SOL_EC10"
"MBGBO1~o~~A","5703","MBGBO1~o~~A","SLCMB","100","7","3","1200","0.5","0.5","Not available","200","1.5","10","30","1","5","10","85","0","0.1","0.0589682088240386","0","350","1.4","10","30","2.3","17","19","64","0","0","0","0","450","1.4","14","30","2.3","17","19","64","0","0","0","0","600","1.5","14","30","3.3","21","25","54","0","0","0","0","750","1.35","15","10","1.2","40","45","15","0","0","0","0","900","1.5","10","30","0.5","23","36","41","0","0","0","0","1200","1.6","7","250","0.2","3","2","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGBO1~~~~A","5704","MBGBO1~~~~A","SLCMB","100","6","3","1000","0.5","0.5","Not available","150","1.4","10","30","2.3","17","19","64","0","0.1","0.0961697699084964","0","300","1.4","14","30","2.3","17","19","64","0","0","0","0","450","1.5","14","30","3.3","21","25","54","0","0","0","0","600","1.35","15","10","1.2","40","45","15","0","0","0","0","800","1.5","10","30","0.5","23","36","41","0","0","0","0","1000","1.6","7","250","0.2","3","2","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGBO~~1~~A","5705","MBGBO~~1~~A","SLCMB","100","5","2","1000","0.5","0.5","Not available","150","1.4","10","30","2.3","17","19","64","0","0.1","0.0961697699084964","0","250","1.4","14","30","3.3","19","26","55","0","0","0","0","400","1.5","14","30","0.9","21","25","54","0","0","0","0","650","1.5","16","30","0.5","23","36","41","0","0","0","0","1000","1.6","7","250","0.2","3","2","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGBO~~2~~A","5706","MBGBO~~2~~A","SLCMB","100","4","2","1000","0.5","0.5","Not available","150","1.4","14","30","2","19","26","55","0","0.1","0.111270664753215","0","250","1.5","14","30","0.9","21","25","54","0","0","0","0","450","1.5","16","30","0.5","23","36","41","0","0","0","0","1000","1.6","7","250","0.2","3","2","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGBO~~3~~A","5707","MBGBO~~3~~A","SLCMB","100","3","2","1000","0.5","0.5","Not available","150","1.4","14","30","1","19","26","55","0","0.1","0.134228986989254","0","400","1.5","16","30","0.5","23","36","41","0","0","0","0","1000","1.6","7","250","0.2","3","2","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGBO~~o~~A","5708","MBGBO~~o~~A","SLCMB","100","6","2","1200","0.5","0.5","Not available","200","1.5","10","30","1","5","10","85","0","0.1","0.0589682088240386","0","400","1.4","10","30","2.3","17","19","64","0","0","0","0","550","1.4","14","30","3.3","19","26","55","0","0","0","0","800","1.5","14","30","0.9","21","25","54","0","0","0","0","950","1.5","16","30","0.5","23","36","41","0","0","0","0","1200","1.6","7","250","0.2","3","2","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGBO~~~~~A","5709","MBGBO~~~~~A","SLCMB","100","6","3","1000","0.5","0.5","Not available","150","1.4","10","27.3","2.3","17","19","64","0","0.1","0.0961697699084964","0","250","1.4","10","27.3","2.3","17","19","64","0","0","0","0","400","1.4","14","9.3","3.3","19","26","55","0","0","0","0","550","1.5","14","30","0.9","21","25","54","0","0","0","0","800","1.5","16","30","0.5","23","36","41","0","0","0","0","1000","1.6","7","250","0.2","3","2","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGBO~~~~~N","5710","MBGBO~~~~~N","SLCMB","100","5","2","1000","0.5","0.5","Not available","300","1.4","10","30","2.3","17","19","64","0","0.1","0.0961697699084964","0","450","1.4","14","30","3.3","19","26","55","0","0","0","0","600","1.5","14","30","0.9","21","25","54","0","0","0","0","800","1.5","10","30","0.5","23","36","41","0","0","0","0","1000","1.6","7","250","0.2","3","2","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGBT1~1~~A","5711","MBGBT1~1~~A","SLCMB","100","4","1","1000","0.5","0.5","Not available","150","1.5","5","160","0.8","6","6","88","0","0.1","0.0454101122907365","0","250","1.6","7","200","0.3","4","5","91","0","0","0","0","400","1.6","7","200","0","5","12","83","0","0","0","0","1000","1.4","18","100","0.3","35","53","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGBT1~o~~A","5712","MBGBT1~o~~A","SLCMB","100","5","1","1000","0.5","0.5","Not available","350","1.5","7","160","1","6","6","88","0","0.1","0.0436773934152131","0","400","1.6","5","200","1.6","6","6","88","0","0","0","0","600","1.6","7","200","0.3","4","5","91","0","0","0","0","800","1.6","7","200","0","5","12","83","0","0","0","0","1000","1.4","18","100","0.3","35","53","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGBT1~~~~A","5713","MBGBT1~~~~A","SLCMB","100","5","1","1000","0.5","0.5","Not available","150","1.5","7","162","1.6","6","6","88","0","0.1","0.03778920393395","0","200","1.6","5","200","1.6","6","6","88","0","0","0","0","400","1.6","7","200","0.3","4","5","91","0","0","0","0","600","1.6","7","200","0","5","12","83","0","0","0","0","1000","1.4","18","100","0.3","35","53","12","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGBT2~~~~A","5714","MBGBT2~~~~A","SLCMB","100","5","1","1000","0.5","0.5","Not available","150","1.5","7","162","1.6","6","6","88","0","0.1","0.03778920393395","0","200","1.6","5","200","1.6","6","6","88","0","0","0","0","400","1.6","7","200","0.3","4","5","91","0","0","0","0","600","1.6","7","200","0","5","12","83","0","0","0","0","1000","1.8","3","600","0","1","5","94","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGBT~~1~~A","5715","MBGBT~~1~~A","SLCMB","100","3","1","1000","0.5","0.5","Not available","150","1.5","5","162","0.8","6","6","88","0","0.1","0.0454101122907365","0","250","1.6","7","200","0.3","4","5","91","0","0","0","0","1000","1.6","7","200","0.2","5","12","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGBT~~2~~A","5716","MBGBT~~2~~A","SLCMB","100","2","1","1000","0.5","0.5","Not available","150","1.55","7","200","0.3","4","6","90","0","0.1","0.0435997483613788","0","1000","1.6","7","200","0.2","5","12","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGBT~~3~~A","5717","MBGBT~~3~~A","SLCMB","100","2","1","1000","0.5","0.5","Not available","150","1.55","7","200","0.3","5","5","90","0","0.1","0.0411482039128317","0","1000","1.6","7","200","0.2","5","12","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGBT~~o~~A","5718","MBGBT~~o~~A","SLCMB","100","4","1","1000","0.5","0.5","Not available","350","1.5","8","160","1","6","6","88","0","0.1","0.0436773934152131","0","400","1.6","5","200","1.6","6","6","88","0","0","0","0","600","1.6","7","200","0.3","4","5","91","0","0","0","0","1000","1.6","7","200","0","5","12","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGBT~~~~~A","5719","MBGBT~~~~~A","SLCMB","100","4","1","1000","0.5","0.5","Not available","150","1.5","7","162","1.6","6","6","88","0","0.1","0.03778920393395","0","200","1.6","5","200","1.6","6","6","88","0","0","0","0","400","1.6","7","200","0.3","4","5","91","0","0","0","0","1000","1.6","7","200","0.2","5","12","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGBT~~~~~N","5720","MBGBT~~~~~N","SLCMB","100","4","1","1000","0.5","0.5","Not available","400","1.66","7","160","1.6","6","5","89","0","0.1","0.0342193805522695","0","450","1.66","5","200","0.3","4","5","91","0","0","0","0","600","1.66","6","200","0.2","4","8","88","0","0","0","0","1000","1.6","7","200","0.2","5","12","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGCSs~1~~A","5721","MBGCSs~1~~A","SLCMB","100","5","2","1000","0.5","0.5","Not available","140","1.5","13","100","2","15","13","72","0","0.1","0.0801524029417287","5","200","1.54","10","100","0.9","15","13","72","0","0","0","5","560","1.53","6","100","0.4","14","13","73","0","0","0","5","760","1.7","14","20","0.2","26","30","44","8","0","0","5","1000","1.7","14","20","0.2","25","32","43","8","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGCSs~~~~A","5722","MBGCSs~~~~A","SLCMB","100","6","2","1000","0.5","0.5","Not available","140","1.6","13","100","2.7","15","13","72","0","0.1","0.0788867738596233","5","260","1.56","11","100","1.7","13","16","71","0","0","0","5","340","1.54","10","100","0.9","15","13","72","0","0","0","5","700","1.53","6","100","0.4","14","13","73","0","0","0","5","900","1.7","14","20","0.2","26","30","44","8","0","0","5","1000","1.7","14","20","0.2","25","32","43","8","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGCSt~~~~A","5723","MBGCSt~~~~A","SLCMB","100","6","2","1000","0.5","0.5","Not available","140","1.6","13","100","2.7","15","13","72","0","0.1","0.0788867738596233","9","260","1.56","11","100","1.7","13","16","71","0","0","0","9","340","1.54","10","100","0.9","15","13","72","0","0","0","9","700","1.53","6","100","0.4","14","13","73","0","0","0","9","900","1.7","14","20","0.2","26","30","44","8","0","0","9","1000","1.7","14","20","0.2","25","32","43","8","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGCSu~~~~A","5724","MBGCSu~~~~A","SLCMB","100","6","2","1000","0.5","0.5","Not available","140","1.6","13","100","2.7","15","13","72","0","0.1","0.0788867738596233","16","260","1.56","11","100","1.7","13","16","71","0","0","0","16","340","1.54","10","100","0.9","15","13","72","0","0","0","16","700","1.53","6","100","0.4","14","13","73","0","0","0","16","900","1.7","14","20","0.2","26","30","44","8","0","0","16","1000","1.7","14","20","0.2","25","32","43","8","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGCS~~~~~A","5725","MBGCS~~~~~A","SLCMB","100","6","2","1000","0.5","0.5","Not available","140","1.6","13","100","2.7","15","13","72","0","0.1","0.0788867738596233","1","260","1.56","11","100","1.7","13","16","71","0","0","0","0","340","1.54","10","100","0.9","15","13","72","0","0","0","0","700","1.53","6","100","0.4","14","13","73","0","0","0","1","900","1.7","14","20","0.2","26","30","44","8","0","0","5","1000","1.7","14","20","0.2","25","32","43","8","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGDC~~~~~N","5726","MBGDC~~~~~N","SLCMB","100","5","1","1000","0.5","0.5","Not available","50","1.5","5","100","0.8","8","7","85","0","0.1","0.054547026204235","0","200","1.6","5","100","0.4","7","3","90","0","0","0","0","500","1.6","5","100","0.2","6","4","90","0","0","0","0","750","1.6","5","100","0.1","6","4","90","0","0","0","0","1000","1.6","5","100","0.1","6","4","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGDH1s~~~A","5727","MBGDH1s~~~A","SLCMB","100","5","3","1000","0.5","0.5","Not available","150","1.2","13","30","3.8","37","47","16","0","0.1","0.169456677291473","5","280","1.3","10","30","2.8","36","45","19","0","0","0","5","430","1.4","13","39","1","20","30","50","0","0","0","5","800","1.5","15","30","0.5","20","25","55","0","0","0","5","1000","1.5","15","30","0.4","18","65","17","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGDH1~~~~A","5728","MBGDH1~~~~A","SLCMB","100","5","3","1000","0.5","0.5","Not available","150","1.2","13","30","3.8","37","47","16","0","0.1","0.169456677291473","1","280","1.3","10","30","2.8","36","45","19","0","0","0","1","430","1.4","13","39","1","20","30","50","0","0","0","2","800","1.5","15","30","0.5","20","25","55","0","0","0","3","1000","1.5","15","30","0.4","18","65","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGDH2~~~~A","5729","MBGDH2~~~~A","SLCMB","100","5","3","1000","0.5","0.5","Not available","150","1.2","22","10","3.9","47","25","28","0","0.1","0.108635040904348","0","280","1.3","21","10","3.5","49","28","23","0","0","0","0","430","1.4","13","39","1","20","30","50","0","0","0","2","800","1.5","15","30","0.5","20","25","55","0","0","0","3","1000","1.5","15","30","0.4","18","65","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGDHs~~~~A","5730","MBGDHs~~~~A","SLCMB","100","5","3","1000","0.5","0.5","Not available","150","1.2","14","19","3.1","20","25","55","0","0.1","0.107658513628203","5","280","1.3","16","19","2.2","20","15","65","0","0","0","5","430","1.4","13","39","1","20","30","50","0","0","0","5","800","1.5","15","30","0.5","20","25","55","0","0","0","5","1000","1.5","15","30","0.4","18","65","17","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGDHt~~~~A","5731","MBGDHt~~~~A","SLCMB","100","5","3","1000","0.5","0.5","Not available","150","1.2","14","19","3.1","20","25","55","0","0.1","0.107658513628203","9","280","1.3","16","19","2.2","20","15","65","0","0","0","9","430","1.4","13","39","1","20","30","50","0","0","0","9","800","1.5","15","30","0.5","20","25","55","0","0","0","9","1000","1.5","15","30","0.4","18","65","17","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGDH~~2~~A","5732","MBGDH~~2~~A","SLCMB","100","4","3","1000","0.5","0.5","Not available","150","1.3","18","30","1.6","20","25","55","0","0.1","0.114313079435782","1","200","1.4","13","39","1","20","30","50","0","0","0","2","600","1.5","15","30","0.5","20","25","55","0","0","0","3","1000","1.5","15","30","0.4","18","65","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MBGDH~~o~~A","5733","MBGDH~~o~~A","SLCMB","100","6","3","1200","0.5","0.5","Not available","200","1.2","15","30","2","15","25","60","0","0.1","0.109018002448932","1","350","1.3","15","19","3.1","20","25","55","0","0","0","1","480","1.3","16","19","2.2","20","15","65","0","0","0","2","630","1.4","13","39","1","20","30","50","0","0","0","2","1000","1.5","15","30","0.5","20","25","55","0","0","0","3","1200","1.5","15","30","0.4","18","65","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
